"DATE","HOUR","YEAR","SO2","NO","NO2","NOX","O3","CO","PM10","PM2.5","VV","DD","TMP","HR","PRB","MONTH"
"11-06-2018","24:00","2018",1,2,7,10,76,0.2,22,6,3.7,21,20.4,62,1010,"June"
"12-06-2018","24:00","2018",1,2,6,9,59,0.2,16,4,3.8,19,20.8,67,1009,"June"
"13-06-2018","24:00","2018",1,2,7,9,73,0.2,25,7,3.9,20,20.7,64,1009,"June"
"14-06-2018","24:00","2018",1,2,9,12,77,0.2,29,9,4.1,20,20.5,59,1007,"June"
"15-06-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.4,22,21.4533478893741,64.4642195031517,1016.13124775261,"June"
"16-06-2018","24:00","2018",1,1,6,7,67,0.2,27,8,3.3,21,21.1,67,1007,"June"
"17-06-2018","24:00","2018",1,1,6,7,67,0.2,25,8,2.9,22,21.2,64,1007,"June"
"18-06-2018","24:00","2018",1,1,7,9,56,0.2,11,4,2.7,22,21.9,66,1006,"June"
"19-06-2018","24:00","2018",1,1,7,9,72,0.2,18,10,2.2,21,22,64,1007,"June"
"20-06-2018","24:00","2018",1,2,7,10,66,0.2,20,7,3.4,21,22.2,61,1013,"June"
"21-06-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.5,20,21.4533478893741,64.4642195031517,1016.13124775261,"June"
"22-06-2018","24:00","2018",1,1,8,9,54,0.2,20,7,3.8,21,21.5,65,1011,"June"
"23-06-2018","24:00","2018",1,1,6,8,38,0.1,14,5,3.1,20,22.2,63,1005,"June"
"24-06-2018","24:00","2018",1,2,7,10,72.1123595505618,0.2,12,5,2.3,21,22.1,67,1005,"June"
"25-06-2018","24:00","2018",1,4,9,15,72.1123595505618,0.1,11,4,2.5,22,21.9,70,1006,"June"
"26-06-2018","24:00","2018",1,2,7,10,72.1123595505618,0.2,17,6,3,21,21.6,64.4642195031517,1007,"June"
"27-06-2018","24:00","2018",1,2,6,9,72.1123595505618,0.1,21,6,3.3,21,22,69,1007,"June"
"28-06-2018","24:00","2018",1,2,7,9,39,0.1,18,6,3.6,21,23.1,65,1006,"June"
"29-06-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.1,69,21.4533478893741,64.4642195031517,1016.13124775261,"June"
"30-06-2018","24:00","2018",1,2,7,11,50,0.1,19,6,2.7,22,23.2,64,1002,"June"
"01-07-2018","24:00","2018",1,2,7,10,52,0.1,14,5,2.7,21,22.2,69,1004,"July"
"02-07-2018","24:00","2018",1,2,8,10,71,0.2,26,9,3.1,20,22.1,70,1006,"July"
"03-07-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.7,19,21.4533478893741,64.4642195031517,1016.13124775261,"July"
"04-07-2018","24:00","2018",1,2,7,10,66,0.1,24.4685582822086,6.34712371946414,4.4,20,22.2,70,1008,"July"
"05-07-2018","24:00","2018",1,2,7,10,58,0.1,24.4685582822086,6.34712371946414,4,21,22.2,70,1009,"July"
"06-07-2018","24:00","2018",1,2,7,9,66,0.1,24.4685582822086,8,4.1,21,22.2,70,1007,"July"
"07-07-2018","24:00","2018",1,2,6,8,52,0.1,33,9,3.5,20,22.2,71,1006,"July"
"08-07-2018","24:00","2018",1,2,7,10,48,0.1,31,9,3.5,20,22.2,72,1006,"July"
"09-07-2018","24:00","2018",1,3,9,13,43,0.1,34,11,3.1,20,23.3,70,1007,"July"
"10-07-2018","24:00","2018",1,2,8,12,56,0.1,37,11,3.2,19,26.1,54,1006,"July"
"11-07-2018","24:00","2018",1,2,7,10,59,0.1,35,11,3.3,19,22.7,71,1007,"July"
"12-07-2018","24:00","2018",1,2,7,10,72,0.1,30,11,3.8,20,22.5,67,1007,"July"
"13-07-2018","24:00","2018",1,2,7,10,62,0.1,27,9,3.2,20,22.2,68,1007,"July"
"14-07-2018","24:00","2018",1,2,6,9,49,0.1,20,6,3.4,20,22.1,70,1008,"July"
"15-07-2018","24:00","2018",1,2,5,8,44,0.1,21,5,3.8,20,22.1,69,1008,"July"
"16-07-2018","24:00","2018",1,2,6,9,62,0.1,35,9,4.5,21,22.6,66,1007,"July"
"17-07-2018","24:00","2018",1,2,6,9,66,0.2,33,9,4.5,21,22.7,66,1005,"July"
"18-07-2018","24:00","2018",1,2,6,10,50,0.3,32,9,3.8,20,22.6,71,1005,"July"
"19-07-2018","24:00","2018",1,2,7,10,57,0.3,33,10,3.4,20,22.8,70,1005,"July"
"20-07-2018","24:00","2018",1,2,7,10,64,0.3,39,13,3.8,20,23.5,67,1008,"July"
"21-07-2018","24:00","2018",1,2,6,9,55,0.3,41,12,4.4,21,23.8,65,1007,"July"
"22-07-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"July"
"23-07-2018","24:00","2018",1,2,6,9,49,0.3,25,6,3.8,19,22.6,70,1005,"July"
"24-07-2018","24:00","2018",1,3,7,11,46,0.3,26,5,3.5,20,23,68,1006,"July"
"25-07-2018","24:00","2018",1,2,6,10,47,0.2,21,7,4,20,22.6,70,1006,"July"
"26-07-2018","24:00","2018",1,2,6,10,47,0.160153102336825,22,6,4.2,20,22.8,68,1005,"July"
"27-07-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,4.3,21,21.4533478893741,64.4642195031517,1016.13124775261,"July"
"28-07-2018","24:00","2018",1,2,7,10,47,0.2,28,9,3.4,20,22.7,73,1006,"July"
"29-07-2018","24:00","2018",1,3,9,14,50,0.2,28,8,2.7,19,22.7,74,1008,"July"
"30-07-2018","24:00","2018",1,3,8,12,41,0.2,20,6,3.3,19,22.8,73,1008,"July"
"31-07-2018","24:00","2018",1,3,6,10,46,0.2,28,7,4,19,23.3,68,1005,"July"
"01-08-2018","24:00","2018",1,3,6,10,51,0.2,46,9,5.2,20,23.4,66,1003,"August"
"02-08-2018","24:00","2018",1,3,7,11,66,0.2,31,8,3.8,20,23,66,1003,"August"
"03-08-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.7,22,21.4533478893741,64.4642195031517,1016.13124775261,"August"
"04-08-2018","24:00","2018",1,1,5,6,61,0.3,46,14,3.9,21,23.6,73,1005,"August"
"05-08-2018","24:00","2018",1,2,5,9,73,0.3,24.4685582822086,6.34712371946414,3.6,22,25.4,65,1003,"August"
"06-08-2018","24:00","2018",1,1,8,11,83,0.3,24.4685582822086,6.34712371946414,2.8,22,27,61,1003,"August"
"07-08-2018","24:00","2018",1,4,9,14,61,0.3,24.4685582822086,6.34712371946414,3.2,22,24.1,74,1003,"August"
"08-08-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,46,12,3.6,21,23.5,71,1005,"August"
"09-08-2018","24:00","2018",1,1,1,3,42,0.2,29,9,4,20,23.4,69,1007,"August"
"10-08-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.6,20,21.4533478893741,64.4642195031517,1016.13124775261,"August"
"11-08-2018","24:00","2018",1,1,2,4,67,0.2,24.4685582822086,6.34712371946414,3.8,20,24,68,1005,"August"
"12-08-2018","24:00","2018",1,1,4,6,74,0.2,54,6.34712371946414,3.9,21,24.5,70,1004,"August"
"13-08-2018","24:00","2018",1,1,5,7,53,0.2,51,6.34712371946414,3.4,21,24.3,75,1004,"August"
"14-08-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.7,20,21.4533478893741,64.4642195031517,1016.13124775261,"August"
"15-08-2018","24:00","2018",1,1,3,5,56,0.2,30,9,3.4,21,23.5,73,1007,"August"
"16-08-2018","24:00","2018",1,1,3,5,57,0.1,17,6,4,20,23.4,67,1008,"August"
"17-08-2018","24:00","2018",1,1,4,5,64,0.2,25,10,3.8,19,23.7,66,1006,"August"
"18-08-2018","24:00","2018",1,1,3,4,60,0.2,27,9,4,20,23.6,64,1004,"August"
"19-08-2018","24:00","2018",1,1,2,4,68,0.1,34,12,3.4,20,23.7,67,1004,"August"
"20-08-2018","24:00","2018",1,1,5,7,72,0.2,38,14,3,20,24.6,65,1005,"August"
"21-08-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.5,20,24.6,68,1004,"August"
"22-08-2018","24:00","2018",1,2,8,11,74,0.2,24.4685582822086,11,2.4,19,24.1,72,1003,"August"
"23-08-2018","24:00","2018",1,1,4,6,82,0.2,24.4685582822086,15,2.7,21,23.7,75,1004,"August"
"24-08-2018","24:00","2018",1,1,12,13,75,0.2,24.4685582822086,6.34712371946414,2.7,20,26.1,60,1006,"August"
"25-08-2018","24:00","2018",1,1,7,9,91,0.2,38,6.34712371946414,3.3,19,28.3,64.4642195031517,1004,"August"
"26-08-2018","24:00","2018",1,2,4,7,79,0.2,42,6.34712371946414,3.3,21,24.6,63,1002,"August"
"27-08-2018","24:00","2018",1,1,5,6,77,0.2,41,6.34712371946414,3.5,22,24.2,65,1003,"August"
"28-08-2018","24:00","2018",1,1,4,6,63,0.1,26,11,3.4,22,23.9,68,1005,"August"
"29-08-2018","24:00","2018",1,1,4,5,60,0.1,28,6,4.4,22,23.6,71,1006,"August"
"30-08-2018","24:00","2018",1,1,4,5,73,0.2,39,15,4.6,22,23.5,68,1004,"August"
"31-08-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.4,7,21.4533478893741,64.4642195031517,1016.13124775261,"August"
"01-09-2018","24:00","2018",1,1,4,5,83,0.1,38,13,3.1,7,24.1,65,1003,"September"
"02-09-2018","24:00","2018",1,1,3,5,77,0.1,39,14,3.4,7,24.2,65,1004,"September"
"03-09-2018","24:00","2018",1,1,4,6,75,0.1,37,12,3.3,22,23.8,67,1004,"September"
"04-09-2018","24:00","2018",1,1,4,6,54,0.1,27,7,3.2,20,23.8,68,1004,"September"
"05-09-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,35,12,3.6,22,23.5,72,1004,"September"
"06-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,75,0.160153102336825,38,14,2.9,23,23.2,75,1004,"September"
"07-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,76,0.3,30,10,2.9,20,23,68,1004,"September"
"08-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,74,0.3,22,7,2.6,7,22.9,65,1005,"September"
"09-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,80,0.3,25,9,3.4,8,23.1,67,1006,"September"
"10-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,84,0.3,37,12,3,7,23.2,69,1006,"September"
"11-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,77,0.3,43,16,2.5,19,24,69,1005,"September"
"12-09-2018","24:00","2018",1,4.36969930609098,19,17.1933099961105,63,0.3,24.4685582822086,6.34712371946414,2.3,18,25.1,74,1006,"September"
"13-09-2018","24:00","2018",1,8,16,28,58,0.3,56,6.34712371946414,1.8,17,26.3,66,1007,"September"
"14-09-2018","24:00","2018",1,7,12,23,62,0.3,24.4685582822086,6.34712371946414,1.7,21,26.7,67,1006,"September"
"15-09-2018","24:00","2018",1,1,4,6,67,0.3,24.4685582822086,6.34712371946414,3,7,25.2,66,1006,"September"
"16-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,67,0.2,24.4685582822086,6.34712371946414,4.1,7,21.4533478893741,64.4642195031517,1016.13124775261,"September"
"17-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,70,0.2,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"September"
"18-09-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,77,0.3,24.4685582822086,6.34712371946414,2.9,19,21.4533478893741,64.4642195031517,1016.13124775261,"September"
"19-09-2018","24:00","2018",1,2,7,10,67,0.3,39,14,2.2,22,24.8,73,1006,"September"
"20-09-2018","24:00","2018",1,1,9,11,58,0.2,40,15,2.9,21,24.2,74,1007,"September"
"21-09-2018","24:00","2018",1,2,9,12,68,0.2,39,13,3.5,19,24.6,66,1006,"September"
"22-09-2018","24:00","2018",1,2,10,13,66,0.2,46,16,3.3,20,24.1,73,1005,"September"
"23-09-2018","24:00","2018",1,1,9,10,80,0.2,24.4685582822086,6.34712371946414,2.6,18,26,68,1005,"September"
"24-09-2018","24:00","2018",1,3,16,21,67,0.3,24.4685582822086,6.34712371946414,2.1,18,25.3,71,1005,"September"
"25-09-2018","24:00","2018",1,3,14,18,66,0.3,50,18,2.3,20,25.1,73,1006,"September"
"26-09-2018","24:00","2018",1,4,14,19,61,0.2,47,15,1.7,9,25.2,71,1006,"September"
"27-09-2018","24:00","2018",1,1,10,12,69,0.2,42,15,3.4,8,24.4,69,1007,"September"
"28-09-2018","24:00","2018",1,1,10,12,76,0.3,45,16,3,7,24.6,71,1004,"September"
"29-09-2018","24:00","2018",1,1,11,13,76,0.2,48,14,2.8,161,24.7,71,1003,"September"
"30-09-2018","24:00","2018",1,1,11,13,65,0.2,46,16,2.4,17,24.4,75,1003,"September"
"01-10-2018","24:00","2018",1,1,13,14,71,0.2,24.4685582822086,18,2.4,7,25,72,1004,"October"
"02-10-2018","24:00","2018",1,1,10,12,73,0.2,43,17,2.2,7,24.2,75,1005,"October"
"03-10-2018","24:00","2018",1,1,13,15,72,0.2,39,14,2.5,7,24.9,69,1005,"October"
"04-10-2018","24:00","2018",1,2,16,19,81,0.2,48,16,2.5,8,25.2,68,1004,"October"
"05-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.4,8,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"06-10-2018","24:00","2018",1,1,12,14,71,0.2,35,13,1.4,17,25.2,70,1004,"October"
"07-10-2018","24:00","2018",1,1,12,13,64,0.2,31,14,1.3,15,24.8,74,1005,"October"
"08-10-2018","24:00","2018",2,6,13,22,48,0.2,34,11,1.3,17,25.8,68,1002,"October"
"09-10-2018","24:00","2018",2,1,12,14,54,0.2,30,7,2.2,276,24.9,68,1000,"October"
"10-10-2018","24:00","2018",2,1,10,12,54,0.2,16,5,1.8,277,24.9,69,1000,"October"
"11-10-2018","24:00","2018",2,5,16,24,46,0.2,20,6,1.7,7,24.8,68,1005,"October"
"12-10-2018","24:00","2018",1,2,9,12,49,0.1,18,5,1.7,299,24.2,70,1006,"October"
"13-10-2018","24:00","2018",1,3,12,16,48,0.2,18,9,1.6,298,24.6,68,1004,"October"
"14-10-2018","24:00","2018",1,1,6,7,64,0.2,14,4,3.4,15,24.4,74,1004,"October"
"15-10-2018","24:00","2018",1,1,8,10,74,0.1,22,6,3.3,12,23.1,66,1005,"October"
"16-10-2018","24:00","2018",1,1,7,10,68,0.1,17,5,3,18,23.6,61,1006,"October"
"17-10-2018","24:00","2018",1,1,7,9,74,0.1,21,5,3.3,4,23.7,59,1006,"October"
"18-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,25,4,3.1,5,22.6,59,1004,"October"
"19-10-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,74,0.1,24.4685582822086,6.34712371946414,3,6,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"20-10-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,67,0.1,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"21-10-2018","24:00","2018",1,4.36969930609098,10.7337437475952,17.1933099961105,67,0.1,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"22-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"23-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.1,225,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"24-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.2,226,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"25-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.9,24,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"26-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.4,19,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"27-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.7,44,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"28-10-2018","24:00","2018",2,1,5,7,76,0.2,19,5,4,20,21.1,65,1011,"October"
"29-10-2018","24:00","2018",2,1,8,9,71,0.2,19,4,3.1,21,19.5,62,1006,"October"
"30-10-2018","24:00","2018",3,2,10,13,66,0.2,16,4,2.1,24,20.7,66,1004,"October"
"31-10-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.3,24,21.4533478893741,64.4642195031517,1016.13124775261,"October"
"01-11-2018","24:00","2018",2,1,5,6,73,0.2,23,8,3.5,20,21.6,66,1007,"November"
"02-11-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.1,17,21.4533478893741,64.4642195031517,1016.13124775261,"November"
"03-11-2018","24:00","2018",2,1,5,6,71,0.2,32,8,4.3,16,21.6,68,1006,"November"
"04-11-2018","24:00","2018",1,1,4,5,70,0.2,19,6,3.1,16,21.4,64,1005,"November"
"05-11-2018","24:00","2018",1,1,7,8,68,0.2,11,3,2.4,6,21.5,61,1004,"November"
"06-11-2018","24:00","2018",1,1,8,9,80,0.2,22,5,2.7,20,20.8,60,1005,"November"
"07-11-2018","24:00","2018",2,1,8,10,80,0.2,15,4,2.1,22,20.7,55,1006,"November"
"08-11-2018","24:00","2018",1,1,9,10,74,0.1,14,6,1.8,23,21,55,1008,"November"
"09-11-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.9,11,21.4533478893741,64.4642195031517,1016.13124775261,"November"
"10-11-2018","24:00","2018",2,1,5,6,78,0.2,21,5,3.1,16,19.9,63,1007,"November"
"11-11-2018","24:00","2018",2,1,5,6,73,0.2,15,4,2.4,14,20.3,66,1005,"November"
"12-11-2018","24:00","2018",2,1,7,9,66,0.2,14,5,2.6,9,19.7,71,1004,"November"
"13-11-2018","24:00","2018",3,1,5,7,76,0.1,20,3,4.1,9,19.5,59,1005,"November"
"14-11-2018","24:00","2018",2,1,10,12,73,0.2,23,6,2.7,19,19.5,63,1004,"November"
"15-11-2018","24:00","2018",2,2,16,19,63,0.2,19,6,1.6,5,18.9,67,1002,"November"
"16-11-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.5,290,21.4533478893741,64.4642195031517,1016.13124775261,"November"
"17-11-2018","24:00","2018",1,1,8,9,71,0.2,22,4,2.7,19,20.2,68,1000,"November"
"18-11-2018","24:00","2018",1,1,5,6,77,0.2,23,4,2.5,17,20,62,1001,"November"
"19-11-2018","24:00","2018",1,1,13,14,68,0.2,15,7,2.6,20,19.2,66,1001,"November"
"20-11-2018","24:00","2018",2,1,11,13,70,0.2,17,6,1.4,22,20.1,65,1004,"November"
"21-11-2018","24:00","2018",2,1,11,13,65,0.2,17,6,2.6,7,20.7,68,1005,"November"
"22-11-2018","24:00","2018",2,2,16,18,59,0.2,14,5,1.5,16,18.6,71,1002,"November"
"23-11-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.6,14,21.4533478893741,64.4642195031517,1016.13124775261,"November"
"24-11-2018","24:00","2018",3,1,10,12,67,0.2,14,6,1.5,12,19.1,61,1007,"November"
"25-11-2018","24:00","2018",3,1,7,8,64,0.2,14,6,1.8,8,20.7,72,1008,"November"
"26-11-2018","24:00","2018",3,1,11,13,54,0.2,19,7,1.7,7,20.2,76,1007,"November"
"27-11-2018","24:00","2018",3,1,9,10,68,0.1,32,8,2.5,7,19.9,70,1007,"November"
"28-11-2018","24:00","2018",2,3,16,20,57,0.2,26,10,1.5,6,21,70,1007,"November"
"29-11-2018","24:00","2018",1,3,17,22,62,0.2,20,10,1.6,7,21,68,1008,"November"
"30-11-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.2,8,21.4533478893741,64.4642195031517,1016.13124775261,"November"
"01-12-2018","24:00","2018",3.16059793024147,1,5,7,67,0.1,14,5,2.9,19,20.6,71,1009,"December"
"02-12-2018","24:00","2018",3.16059793024147,1,7,9,72,0.1,26,10,2,7,20.2,68,1009,"December"
"03-12-2018","24:00","2018",3.16059793024147,1,12,14,66,0.1,28,13,1.3,16,20.5,72,1007,"December"
"04-12-2018","24:00","2018",3.16059793024147,6,21,30,46,0.1,34,8,1.3,8,21.3,60,1006,"December"
"05-12-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.2,8,21.4533478893741,64.4642195031517,1016.13124775261,"December"
"06-12-2018","24:00","2018",1,8,12,23,72.1123595505618,0.1,43,12,2,7,21.4,63,1009,"December"
"07-12-2018","24:00","2018",2,1,7,8,38,0.1,38,16,2.6,14,20.1,77,1018,"December"
"08-12-2018","24:00","2018",2,1,5,7,74,0.1,42,18,2.5,14,20.1,74,1027,"December"
"09-12-2018","24:00","2018",2,1,7,8,71,0.2,42,6.34712371946414,1.5,7,19.7,77,1027,"December"
"10-12-2018","24:00","2018",2,6,20,29,56,0.2,35,15,1.2,7,20.4,69,1026,"December"
"11-12-2018","24:00","2018",1,2,9,12,60,0.1,24,12,2.7,14,19.5,73,1026,"December"
"12-12-2018","24:00","2018",1,1,7,9,67,0.1,24,8,2.84690667598742,95.612700628053,19.9,62,1026,"December"
"13-12-2018","24:00","2018",1,2,8,10,60,0.1,22,7,2.84690667598742,95.612700628053,19.8,67,1028,"December"
"14-12-2018","24:00","2018",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,2.84690667598742,95.612700628053,21.4533478893741,64.4642195031517,1016.13124775261,"December"
"15-12-2018","24:00","2018",1,1,9,11,77,0.1,39,10,2.7,5,19,71,1027,"December"
"16-12-2018","24:00","2018",1,2,8,10,68,0.1,24.4685582822086,6.34712371946414,2.1,45,20.1,69,1027,"December"
"17-12-2018","24:00","2018",1,2,15,18,59,0.1,24.4685582822086,6.34712371946414,1.3,5,19.9,71,1026,"December"
"18-12-2018","24:00","2018",1,3,18,22,55,0.1,24.4685582822086,18,1.4,5,19.7,60,1025,"December"
"19-12-2018","24:00","2018",1,1,10,12,67,0.1,24.4685582822086,17,1.7,5,19.4,67,1026,"December"
"20-12-2018","24:00","2018",1,1,11,12,58,0.1,24.4685582822086,6.34712371946414,2.7,40,18.8,75,1027,"December"
"21-12-2018","24:00","2018",1,2,12,15,70,0.1,42,13,2.8,44,18.8,75,1028,"December"
"22-12-2018","24:00","2018",1,4,20,27,52,0.1,24.4685582822086,17,1.4,44,19.7,63,1027,"December"
"23-12-2018","24:00","2018",1,5,15,23,63,0.1,24.4685582822086,17,3.4,176,20.5,54,1026,"December"
"24-12-2018","24:00","2018",3,8,13,25,65,0.1,24.4685582822086,6.34712371946414,4.1,178,19.2,47,1024,"December"
"25-12-2018","24:00","2018",1,1,10,11,72.1123595505618,0.1,24.4685582822086,6.34712371946414,2.8,181,19.3,52,1024,"December"
